46.904237988001114	390	775	900	1216	37.5
47.09930920199986	395	836	871	1274	82.5
47.27171084700058	373	431	781	833	0
47.443775495999944	327	438	779	1557	0
47.60257113800071	282	416	744	938	0
47.76304062700001	240	339	567	864	0
47.90981163300057	267	402	750	826	0
48.07436043800044	237	287	747	870	0
48.21919945100126	388	216	539	906	0
48.38887120700019	376	190	522	955	0
48.54034268699979	460	157	720	1000	0
48.71072511800048	421	167	699	1056	0
48.88906435100034	823	197	677	1114	0
49.06279059000008	784	228	619	1164	0
49.25321919800081	1678	237	567	595	0
49.44312746200012	1634	261	532	628	0
49.63328716599972	1598	285	492	688	0
49.81582084300135	1566	369	444	558	62.5
49.99700289000066	1837	537	411	587	163.0
50.15945009400093	567	557	402	442	177.5
50.35298388299998	1590	557	352	520	200
50.53193718200055	1498	504	314	598	195.0
50.707325250001304	1291	489	322	841	183.5
50.89817405699978	1200	466	357	927	154.5
51.100728041001275	1121	426	407	1762	109.5
51.289285285000005	1048	388	492	1312	48.0
51.473405515000195	976	357	515	1008	21.0
51.65346816900092	911	341	548	1064	0
51.835200949000864	852	349	560	1136	0
52.032697186001315	788	371	544	1555	13.5
52.206381850999605	730	418	558	687	30.0
52.39030286100024	687	460	857	719	0
52.57084837900038	651	543	853	772	0
52.73244305800108	623	564	747	737	8.5
52.92932357999962	699	616	800	885	8.0
53.13199324800007	677	657	1471	553	0
53.347783721999804	705	567	1447	570	0
53.575917735000985	2180	522	1419	638	0
53.78642344600121	2094	502	651	697	25.5
53.99662579100004	2011	506	483	756	111.5
54.20191612800045	1938	506	479	825	113.5
54.411026654001034	1872	511	483	896	114.0
54.62186484199992	1792	511	515	973	98.0
54.82801246300005	1724	546	551	1058	97.5
55.03367412800071	1657	515	572	1123	71.5
55.239967950999926	1596	499	600	1195	49.5
55.44912353200016	1519	492	620	1272	36.0
55.65625999199983	1436	464	629	1341	17.5
55.86708216199986	1356	466	624	1418	21.0
56.077521078001155	1272	475	594	1498	40.5
56.287339298000006	1203	504	567	1571	68.5
56.498326244000054	1125	536	546	1646	95.0
56.70128379699963	1058	551	537	1716	107.0
56.91601482199985	979	555	541	1401	107.0
57.10435808800139	902	557	564	923	96.5
