173.0	121.0	114.0
207.0	159.0	152.0
206.0	158.0	149.0
206.0	158.0	150.0
206.0	157.0	149.0
207.0	158.0	150.0
205.0	157.0	149.0
206.0	158.0	149.0
206.0	157.0	149.0
206.0	157.0	149.0
206.0	157.0	149.0
205.0	157.0	149.0
206.0	157.0	149.0
206.0	157.0	148.0
206.0	157.0	149.0
206.0	157.0	149.0
206.0	157.0	149.0
206.0	157.0	149.0
206.0	157.0	148.0
206.0	157.0	149.0
206.0	157.0	149.0
206.0	157.0	149.0
206.0	157.0	149.0
206.0	157.0	149.0
206.0	157.0	149.0
206.0	157.0	149.0
206.0	157.0	149.0
206.0	157.0	149.0
206.0	156.0	149.0
206.0	157.0	149.0
206.0	157.0	149.0
206.0	157.0	149.0
207.0	157.0	149.0
206.0	156.0	149.0
207.0	157.0	149.0
206.0	156.0	148.0
206.0	157.0	149.0
207.0	157.0	149.0
206.0	156.0	149.0
207.0	157.0	149.0
206.0	156.0	148.0
206.0	157.0	149.0
207.0	157.0	149.0
206.0	157.0	148.0
207.0	157.0	149.0
206.0	157.0	148.0
206.0	157.0	149.0
206.0	157.0	148.0
206.0	157.0	148.0
206.0	157.0	149.0
206.0	157.0	148.0
206.0	157.0	149.0
206.0	157.0	148.0
206.0	157.0	149.0
206.0	157.0	149.0
206.0	157.0	148.0
206.0	157.0	149.0
206.0	157.0	149.0
206.0	157.0	148.0
206.0	157.0	149.0
206.0	157.0	148.0
206.0	157.0	149.0
206.0	157.0	148.0
206.0	157.0	148.0
206.0	157.0	149.0
206.0	157.0	149.0
206.0	157.0	149.0
206.0	157.0	148.0
206.0	157.0	148.0
206.0	157.0	149.0
206.0	157.0	148.0
206.0	157.0	149.0
206.0	157.0	148.0
206.0	157.0	149.0
206.0	158.0	148.0
206.0	157.0	148.0
206.0	157.0	148.0
206.0	157.0	148.0
206.0	157.0	148.0
206.0	157.0	148.0
206.0	157.0	148.0
206.0	158.0	148.0
206.0	157.0	148.0
206.0	157.0	148.0
207.0	157.0	148.0
206.0	157.0	148.0
207.0	157.0	148.0
206.0	157.0	148.0
206.0	157.0	149.0
207.0	157.0	148.0
206.0	157.0	148.0
207.0	157.0	148.0
206.0	157.0	148.0
206.0	157.0	148.0
207.0	157.0	148.0
206.0	157.0	148.0
207.0	157.0	148.0
206.0	157.0	147.0
206.0	157.0	148.0
207.0	157.0	148.0
206.0	157.0	148.0
207.0	157.0	148.0
206.0	157.0	148.0
206.0	157.0	149.0
207.0	157.0	148.0
206.0	157.0	148.0
206.0	157.0	149.0
206.0	157.0	149.0
206.0	157.0	149.0
206.0	157.0	148.0
206.0	156.0	149.0
207.0	157.0	149.0
206.0	157.0	148.0
206.0	157.0	149.0
207.0	157.0	149.0
206.0	156.0	149.0
207.0	157.0	149.0
206.0	156.0	149.0
207.0	157.0	149.0
207.0	157.0	149.0
207.0	156.0	149.0
207.0	157.0	150.0
207.0	156.0	149.0
207.0	157.0	149.0
207.0	156.0	149.0
207.0	156.0	149.0
207.0	156.0	150.0
207.0	156.0	149.0
207.0	156.0	150.0
207.0	156.0	149.0
207.0	156.0	149.0
207.0	156.0	149.0
207.0	156.0	149.0
207.0	156.0	149.0
207.0	156.0	149.0
207.0	156.0	150.0
207.0	156.0	149.0
207.0	155.0	149.0
207.0	156.0	150.0
207.0	156.0	149.0
207.0	156.0	150.0
207.0	156.0	149.0
207.0	155.0	150.0
207.0	156.0	150.0
207.0	156.0	150.0
207.0	156.0	150.0
207.0	156.0	150.0
207.0	155.0	149.0
207.0	156.0	150.0
207.0	155.0	150.0
207.0	155.0	150.0
207.0	156.0	150.0
207.0	155.0	150.0
207.0	156.0	150.0
207.0	155.0	150.0
207.0	156.0	151.0
207.0	156.0	150.0
207.0	155.0	150.0
207.0	156.0	151.0
207.0	155.0	150.0
207.0	156.0	150.0
207.0	156.0	150.0
207.0	155.0	150.0
207.0	156.0	150.0
207.0	155.0	150.0
207.0	156.0	150.0
207.0	156.0	150.0
207.0	155.0	150.0
207.0	156.0	150.0
207.0	155.0	150.0
207.0	156.0	150.0
207.0	156.0	150.0
207.0	155.0	150.0
207.0	156.0	150.0
207.0	155.0	150.0
207.0	156.0	150.0
207.0	156.0	150.0
207.0	155.0	150.0
207.0	156.0	150.0
207.0	155.0	150.0
207.0	156.0	150.0
207.0	156.0	150.0
207.0	156.0	150.0
207.0	156.0	150.0
207.0	155.0	149.0
207.0	156.0	150.0
207.0	156.0	150.0
207.0	155.0	150.0
207.0	156.0	150.0
207.0	155.0	150.0
207.0	156.0	150.0
207.0	155.0	150.0
207.0	155.0	150.0
